id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
anl11_cit_ttcrg_industryrnk,"Industry Rank on CIT Hybrid Score, with 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6803,22,96,1.2,[]
anl11_citposcorreg_industryperc,Industry Percentile on CIT Max Correlation Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6763,24,36,1.2,[]
anl11_citposcorreg_industryrnk,Industry Rank on CIT Max Correlation Score with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6786,30,52,1.2,[]
anl11_citposcorregsubsecrnk,SubSector Percentile on CIT Max Correlation Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6786,31,76,1.2,[]
anl11_citreg_industryperc,Industry Percentile on CIT Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6985,29,72,1.2,[]
anl11_citreg_industryrnk,"Industry Rank on CIT Score, with 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7303,28,112,1.2,[]
anl11_citregsubsecperc,SubSector Percentile on CIT Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6985,25,70,1.2,[]
anl11_citregsubsecrnk,"SubSector Rank on CIT Score, with 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7303,40,95,1.2,[]
anl11_company_name,Company name,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7335,37,113,1.2,[]
anl11_creptcesger1e,"Sector percentile on E1, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6156,26,49,1.2,[]
anl11_creptcesger1g,Sector percentile on G1 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6699,28,54,1.2,[]
anl11_creptcesger1pme,"Sector Percentile on EMP1, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.683,24,58,1.2,[]
anl11_creptcesger1tic,Sector percentile on CIT1 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6582,17,37,1.2,[]
anl11_creptcesger2e,Sector percentile on E2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.5948,23,36,1.2,[]
anl11_creptcesger2g,"Sector Percentile on G2, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.698,35,109,1.2,[]
anl11_creptcesger2pme,Sector Percentile on EMP2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6972,25,56,1.2,[]
anl11_creptcesger2tic,Sector percentile on CIT2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6908,33,61,1.2,[]
anl11_creptcesger3e,"Sector Percentile on E3, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.665,22,41,1.2,[]
anl11_creptcesger3g,Sector percentile on G3 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6766,28,42,1.2,[]
anl11_creptcesger3pme,"Sector percentile on EMP3, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6538,22,44,1.2,[]
anl11_creptcesger3tic,Sector percentile on CIT3 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.603,24,41,1.2,[]
anl11_creptcesgere,Sector Percentile on E Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6695,23,39,1.2,[]
anl11_creptcesgerg,"Sector Percentile on G Score, with 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6993,31,72,1.2,[]
anl11_creptcesgergse,Sector Percentile on ESG Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7013,22,61,1.2,[]
anl11_creptcesgerpme,Sector Percentile on EMP Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6999,29,43,1.2,[]
anl11_creptcesgerrocsope,Sector Percentile on E Max Correlation Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6156,13,20,1.2,[]
anl11_creptcesgerrocsopg,Sector Percentile on G Max Correlation Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.676,20,41,1.2,[]
anl11_creptcesgerrocsopgse,Sector Percentile on ESG Max Correlation Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6831,22,39,1.2,[]
anl11_creptcesgerrocsoppme,"Sector Percentile on EMP Max Correlation Score, with 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6785,18,36,1.2,[]
anl11_creptcesgertic,Sector Percentile on CIT Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6985,26,46,1.2,[]
anl11_crptcsknrtcsgrscptc,Sector Rank on CIT Max Correlation Score with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6763,24,43,1.2,[]
anl11_ctpscrgsbscrnksbscprc,SubSector Rank on CIT Max Correlation Score with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6763,15,25,1.2,[]
anl11_e1reg_industryperc,"Industry Percentile on E1, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6156,22,29,1.2,[]
anl11_e1reg_industryrnk,Industry Rank on E1 with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6395,16,24,1.2,[]
anl11_e1regsubsecperc,"SubSector Percentile on E1, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6156,21,44,1.2,[]
anl11_e1regsubsecrnk,"Subsector rank on E1, 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6395,16,31,1.2,[]
anl11_e2reg_industryperc,Industry Percentile on E2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.5948,16,22,1.2,[]
anl11_e2reg_industryrnk,Industry Rank on E2 with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6176,15,49,1.2,[]
anl11_e2regsubsecperc,"SubSector Percentile on E2, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.5948,14,22,1.2,[]
anl11_e2regsubsecrnk,"SubSector Rank on E2, 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6176,14,30,1.2,[]
anl11_e3reg_industryperc,Industry Percentile on E3 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.665,20,40,1.2,[]
anl11_e3reg_industryrnk,Industry rank on E3 with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6922,15,25,1.2,[]
anl11_e3regsubsecperc,"SubSector Percentile on E3, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.665,21,29,1.2,[]
anl11_e3regsubsecrnk,Subsector rank on E3 with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6922,14,33,1.2,[]
anl11_e_totalcor,The E hybrid score weights the three E scores based on which are strongly rank correlated (to the positive) to financial metrics related to 1-year and 3-year total returns for that company's peer group.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6505,16,28,1.2,[]
anl11_e_totalcorregsectperc,Sector Percentile on E Hybrid Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.65,23,84,1.2,[]
anl11_e_totalcorregsectrnk,Sector Rank on E Hybrid Score with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6505,18,51,1.2,[]
anl11_e_totalcorregsubsecperc,SubSector Percentile on E Hybrid Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.65,19,22,1.2,[]
anl11_e_totalcorregsubsecrnk,SubSector Rank on E Hybrid Score with 1 being the highest rank,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6505,21,55,1.2,[]
anl11_e_ttcrg_industryperc,Industry Percentile on E Hybrid Score with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.65,21,39,1.2,[]
anl11_e_ttcrg_industryrnk,"Industry Rank on E Hybrid Score, with 1 being the highest rank","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6505,22,49,1.2,[]
anl11_emp1reg_industryperc,"Industry percentile on EMP1, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.683,22,38,1.2,[]
anl11_emp1reg_industryrnk,Industry Rank on the first EMP score with 1 as highest,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.713,19,52,1.2,[]
anl11_emp1regsubsecperc,SubSector Percentile on EMP1 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.683,20,53,1.2,[]
anl11_emp1regsubsecrnk,"SubSector Rank on the first EMP score, with 1 as highest","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.713,19,44,1.2,[]
anl11_emp2reg_industryperc,Industry Percentile on EMP2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6972,27,42,1.2,[]
anl11_emp2reg_industryrnk,Industry Rank on the second EMP score with 1 as highest,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7291,27,67,1.2,[]
anl11_emp2regsubsecperc,SubSector Percentile on EMP2 with 100% being the best,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6972,31,63,1.2,[]
anl11_emp2regsubsecrnk,SubSector Rank on the second EMP score with 1 as highest,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.7291,35,85,1.2,[]
anl11_emp3reg_industryperc,"Industry Percentile on EMP3, 100% being the best","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",USA,1,TOP3000,MATRIX,0.6538,14,22,1.2,[]
