id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
rsk70_mfm2_usfast_season,Season Style Factor Loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,0.8416,118,488,1.3,[]
rsk70_mfm2_usfast_sentmt,Sentiment Style Factor Loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,370,1351,1.3,[]
rsk70_mfm2_usfast_shortint,Short Interest Style Factor Loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,166,569,1.3,[]
rsk70_mfm2_usfast_size,Size Style Factor Loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,78,298,1.3,[]
rsk70_mfm2_usfast_specret_daily_htcri,Industry factor loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,195,838,1.3,[]
rsk70_mfm2_usfast_specret_daily_lpmi,Industry factor loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,184,803,1.3,[]
rsk70_mfm2_usfast_srisk,Final specific risk annualized in units of %-squared,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,96,528,1.3,[]
rsk70_mfm2_usfast_srisku,Unadjusted initial specific risk annualized in units of %-squared,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,90,392,1.3,[]
rsk70_mfm2_usfast_sriskv,Intermediate specific risk annualized in units of %-squared,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,75,451,1.3,[]
rsk70_mfm2_usfast_strevrsl,Short-Term Reversal Style Factor Loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,1.0,121,390,1.3,[]
rsk70_mfm2_usfast_value,VALUE style factor loading,"{'id': 'risk70', 'name': 'Multi-Factor Model'}","{'id': 'risk', 'name': 'Risk'}","{'id': 'risk-risk-factors', 'name': 'Risk Factors'}",USA,1,TOP3000,MATRIX,0.9901,219,786,1.3,[]
