id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl30_smartestimate_fq1_eps,SmartEstimate FQ1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7567,117,872,1.3,[]
mdl30_smartestimate_fq2_eps,SmartEstimate FQ2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7525,92,754,1.3,[]
mdl30_smartestimate_fy1_eps,SmartEstimate FY1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7852,85,607,1.3,[]
mdl30_smartestimate_fy2_eps,SmartEstimate FY2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7836,94,669,1.3,[]
star_eps_analyst_number_fq1,Number of SmartEstimate Analysts FQ1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7907,132,537,1.3,[]
star_eps_analyst_number_fq2,Number of SmartEstimate Analysts FQ2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.789,110,600,1.3,[]
star_eps_analyst_number_fy1,Number of SmartEstimate Analysts FY1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.8009,133,644,1.3,[]
star_eps_analyst_number_fy2,Number of SmartEstimate Analysts FY2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.8001,110,617,1.3,[]
star_eps_smart_estimate_12m,SmartEstimate F12M EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7816,134,798,1.3,[]
star_eps_smart_estimate_fq1,SmartEstimate FQ1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7567,154,1108,1.3,[]
star_eps_smart_estimate_fq2,SmartEstimate FQ2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7525,105,799,1.3,[]
star_eps_smart_estimate_fy1,SmartEstimate FY1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7852,105,629,1.3,[]
star_eps_smart_estimate_fy2,SmartEstimate FY2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7836,122,812,1.3,[]
star_eps_surprise_prediction_12m,Predicted Surprise % F12M EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7924,102,570,1.3,[]
star_eps_surprise_prediction_fq1,Predicted Surprise % FQ1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7679,104,717,1.3,[]
star_eps_surprise_prediction_fq2,Predicted Surprise % FQ2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7635,82,429,1.3,[]
star_eps_surprise_prediction_fy1,Predicted Surprise % FY1 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7961,101,637,1.3,[]
star_eps_surprise_prediction_fy2,Predicted Surprise % FY2 EPS,"{'id': 'model30', 'name': 'EPS Estimate Model'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.7945,106,627,1.3,[]
