id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
pv96_eq_dvd_cash_jda_pc,Adjustment Factor,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,VECTOR,0.4625,2,2,1.1,[]
pv96_eq_dvd_cash_pyt_dvd_pc,Dividend Type,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,VECTOR,0.4625,0,0,1.1,[]
pv96_eq_dvd_cash_qerf_pc,Frequency,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,VECTOR,0.4625,1,1,1.1,[]
pv96_eq_dvd_cash_td_jda_pc,Adjustment Date,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,VECTOR,0.4625,0,0,1.1,[]
pv96_eq_dvd_cash_ycnrc_dvd_pc,Dividend Currency,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,VECTOR,0.4625,0,0,1.1,[]
pv96_figi_map,Figimap,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,MATRIX,0.7303,12,20,1.1,[]
pv96_g_acquisition_ycnrc_pc,Coupon Currency,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,MATRIX,0.3197,5,6,1.1,[]
pv96_mun_pmoc_bb_di_pc,Company ID,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,MATRIX,0.3201,14,21,1.1,[]
pv96_share_class_fmap,FigiMap,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,MATRIX,0.6134,5,5,1.1,[]
pv96_ticketmap,Ticker Map,"{'id': 'pv96', 'name': 'Corporate Action Dataset'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,MATRIX,0.6479,9,16,1.1,[]
