id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
sta1_allc10,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9986,250,1037,1.1,[]
sta1_allc2,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9986,100,569,1.1,[]
sta1_allc20,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9986,321,1336,1.1,[]
sta1_allc5,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9986,249,787,1.1,[]
sta1_top1000c10,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.3534,8,17,1.1,[]
sta1_top1000c2,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.3534,6,12,1.1,[]
sta1_top1000c20,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.3534,8,11,1.1,[]
sta1_top1000c5,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.3534,1,1,1.1,[]
sta1_top1000c50,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.3534,8,10,1.1,[]
sta1_top200c10,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.0737,1,1,1.1,[]
sta1_top200c2,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.0737,2,2,1.1,[]
sta1_top200c20,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.0737,2,10,1.1,[]
sta1_top200c5,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.0737,2,2,1.1,[]
sta1_top200c50,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.0737,2,2,1.1,[]
sta1_top3000c10,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9903,94,526,1.1,[]
sta1_top3000c2,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9903,69,422,1.1,[]
sta1_top3000c20,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9903,255,935,1.1,[]
sta1_top3000c5,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9903,90,468,1.1,[]
sta1_top3000c50,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.9903,350,1419,1.1,[]
sta1_top500c10,Statistical industry classification,"{'id': 'pv29', 'name': 'Derived Industry Classification'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-price-volume', 'name': 'Price Volume'}",USA,1,TOP3000,GROUP,0.1793,6,6,1.1,[]
